관광지명,Group5,Group5_tag,group5_1,group5_1_tag,group5_2,group5_2_tag
온평리 환해장성,1,"['문화', '유적지', '관광', '역사', '유적', '해변', '경관', '자연', '화관']",0.0,['해변'],1.0,"['화관', '경관', '자연', '해변']"
옵데가바이에퀴녹스,1,['동반'],1.0,['동반'],0.0,
와흘본향당,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
용담 1동 벽화거리,1,"['문화', '관광', '경관', '화관']",0.0,,1.0,"['화관', '경관']"
용수항,1,"['문화', '유적지', '역사', '유적', '해변']",1.0,['해변'],1.0,['해변']
웁스마이독,1,['동반'],1.0,['동반'],0.0,
월라사,1,"['문화', '유적지', '역사', '유적']",0.0,,0.0,
월령포구,1,"['문화', '유적지', '역사', '유적', '포구', '경관', '자연']",0.0,['포구'],1.0,"['경관', '자연']"
월평포구,1,"['문화', '유적지', '역사', '유적', '포구', '해변', '경관', '맑음', '자연']",0.0,"['포구', '해변']",1.0,"['경관', '자연', '맑음', '해변']"
위미항,1,"['해변', '맑음']",0.0,['해변'],1.0,"['맑음', '해변']"
이도씨동물의료센터,1,['동반'],1.0,['동반'],0.0,
이루다동물병원,1,['동반'],1.0,['동반'],0.0,
인스밀,1,"['식당', '카페', '동반']",1.0,"['동반', '카페', '식당']",0.0,
인터포레스트,1,"['식당', '카페', '동반']",1.0,"['동반', '카페', '식당']",0.0,
일이오구스튜디오,1,['동반'],1.0,['동반'],0.0,
자리왓,1,"['문화', '유적지', '관광', '역사', '유적', '경관', '자연', '화관']",0.0,,1.0,"['화관', '경관', '자연']"
전농로 서사라문화거리,1,"['문화', '관광', '맑음', '화관']",0.0,,1.0,"['화관', '맑음']"
정의현 일관헌,1,"['문화', '유적지', '관광', '역사', '유적', '경관', '맑음', '자연', '화관']",0.0,,1.0,"['화관', '경관', '자연', '맑음']"
정주항,1,['맑음'],0.0,,1.0,['맑음']
제이펜션,1,['동반'],1.0,['동반'],0.0,
제주고산리유적,1,"['문화', '관광', '역사', '유적', '경관', '자연', '동반', '화관']",0.0,['동반'],1.0,"['화관', '경관', '자연']"
제주만주,1,"['식당', '카페', '동반']",1.0,"['동반', '카페', '식당']",0.0,
제주목관아,1,"['문화', '유적지', '관광', '역사', '유적', '맑음', '화관', '명품']",0.0,,1.0,"['화관', '맑음']"
제주민속촌,1,"['문화', '유적지', '관광', '역사', '유적', '동반']",1.0,['동반'],0.0,
제주불교성지 순례길 절로 가는길 - 인욕의 길,1,"['문화', '관광', '맑음', '화관']",0.0,,1.0,"['화관', '맑음']"
제주불교성지 순례길 절로 가는길 - 정진의 길,1,"['문화', '관광', '맑음', '화관']",0.0,,1.0,"['화관', '맑음']"
제주불교성지 순례길 절로 가는길 - 지계의 길,1,"['문화', '관광', '화관']",0.0,,1.0,['화관']
제주블루앤씨펜션,1,['동반'],1.0,['동반'],0.0,
제주성지,1,"['문화', '유적지', '관광', '역사', '유적', '맑음', '화관']",0.0,,1.0,"['화관', '맑음']"
제주스럽닭서귀포올레점,1,"['식당', '카페', '동반']",1.0,"['동반', '카페', '식당']",0.0,
제주애빛나다,1,['동반'],1.0,['동반'],0.0,
제주애설레다,1,['동반'],1.0,['동반'],0.0,
제주에인감귤밭,1,"['식당', '카페', '동반']",1.0,"['동반', '카페', '식당']",0.0,
제주인디,1,"['관광', '자연']",0.0,,1.0,['자연']
제주펫스쿨,1,['동반'],1.0,['동반'],0.0,
제주향교,1,"['문화', '유적지', '관광', '역사', '유적', '맑음']",0.0,,1.0,['맑음']
조은동물병원,1,['동반'],1.0,['동반'],0.0,
조천만세동산,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
존자암지,1,"['문화', '유적지', '관광', '역사', '유적', '경관', '맑음', '자연', '화관']",0.0,,1.0,"['화관', '경관', '자연', '맑음']"
짚불도,1,"['식당', '카페', '동반']",1.0,"['동반', '카페', '식당']",0.0,
차귀도,1,"['문화', '유적지', '역사', '유적', '경관', '맑음', '자연']",0.0,,1.0,"['경관', '자연', '맑음']"
채우리네펜션,1,['동반'],1.0,['동반'],0.0,
천제연폭포 & 제주4.3중문면희생자위령비,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
최영장군사당,1,"['문화', '유적지', '관광', '역사', '유적', '경관', '자연', '화관']",0.0,,1.0,"['화관', '경관', '자연']"
추사적거지,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
친봉산장,1,"['식당', '카페', '동반', '치즈']",1.0,"['동반', '카페', '식당']",0.0,
카페달보름,1,"['식당', '카페', '동반']",1.0,"['동반', '카페', '식당']",0.0,
카페말로,1,"['식당', '카페', '동반']",1.0,"['동반', '카페', '식당']",0.0,
카페사분의이,1,"['식당', '카페', '동반', '치즈']",1.0,"['동반', '카페', '식당']",0.0,
카페오늘의바다,1,"['식당', '카페', '동반']",1.0,"['동반', '카페', '식당']",0.0,
캣츠앤독스,1,['동반'],1.0,['동반'],0.0,
쿠키네,1,['동반'],1.0,['동반'],0.0,
쿠킹독,1,['동반'],1.0,['동반'],0.0,
큰넓궤,1,"['문화', '유적지', '관광', '역사', '유적', '경관', '자연', '화관']",0.0,,1.0,"['화관', '경관', '자연']"
탐나라공화국(제주남이섬),1,"['문화', '관광', '맑음', '화관']",0.0,,1.0,"['화관', '맑음']"
튼튼동물병원,1,['동반'],1.0,['동반'],0.0,
판포포구,1,"['문화', '유적지', '역사', '유적', '포구', '해변', '경관', '자연']",0.0,"['포구', '해변']",1.0,"['경관', '자연', '해변']"
펫마마스푸드,1,['동반'],1.0,['동반'],0.0,
펫소풍,1,['동반'],1.0,['동반'],0.0,
평화통일 불사리탑,1,"['문화', '유적지', '관광', '역사', '유적', '맑음', '화관']",0.0,,1.0,"['화관', '맑음']"
플라이오조,1,"['식당', '카페', '동반', '치즈']",1.0,"['동반', '카페', '식당']",0.0,
하늘오름펜션,1,['동반'],1.0,['동반'],0.0,
하멜기념비,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
하예포구(예래포구),1,"['문화', '유적지', '역사', '유적', '포구', '해변', '경관', '자연']",0.0,"['포구', '해변']",1.0,"['경관', '자연', '해변']"
한동환해장성,1,"['문화', '유적지', '역사', '유적', '경관', '자연']",0.0,,1.0,"['경관', '자연']"
한라동물종합병원,1,['동반'],1.0,['동반'],0.0,
한라의향기,1,"['경관', '자연']",0.0,,1.0,"['경관', '자연']"
한림동물병원,1,['동반'],1.0,['동반'],0.0,
한림항,1,['맑음'],0.0,,1.0,['맑음']
항파두리항몽유적지,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
해맑은동물병원,1,['동반'],1.0,['동반'],0.0,
협재이길,1,"['식당', '카페', '동반', '치즈']",1.0,"['동반', '카페', '식당']",0.0,
협재해물라면오빠네,1,"['식당', '카페', '동반', '치즈']",1.0,"['동반', '카페', '식당']",0.0,
형제해안도로,1,"['해변', '맑음']",0.0,['해변'],1.0,"['맑음', '해변']"
호루의한끼,1,"['식당', '카페', '동반']",1.0,"['동반', '카페', '식당']",0.0,
혼인지,1,"['문화', '유적지', '관광', '역사', '유적', '맑음', '화관']",0.0,,1.0,"['화관', '맑음']"
황금빅버거,1,"['식당', '카페', '동반']",1.0,"['동반', '카페', '식당']",0.0,
황우지해안 열두굴,1,"['문화', '유적지', '역사', '유적', '해변', '경관', '맑음', '자연']",0.0,['해변'],1.0,"['경관', '자연', '맑음', '해변']"
4·3해원방사탑,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
9연대 본부 옛터,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
THE WE,1,['관광'],0.0,,0.0,
가시림,1,['카페'],1.0,['카페'],0.0,
곤흘동(곤을동) 마을터,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
관음사 군 주둔지 옛터,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
금붕사,1,"['문화', '유적지', '관광', '역사', '유적']",0.0,,0.0,
꿈바당 어린이도서관,1,"['문화', '관광', '화관']",0.0,,1.0,['화관']
낙선동 4.3성,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
남두연대,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
다랑쉬굴,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
다랑쉬마을,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
대림리선돌,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
대정면 4.3사건 위령비,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
도령모루,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
동계 정온 유허비,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
동복환해장성,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
라신동,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
마라도기원정사,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
명월성지,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
목시물굴,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
묵리처녀당,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
묵리해안쉼터,1,"['문화', '유적지', '관광', '역사', '유적', '해변', '화관']",0.0,['해변'],1.0,"['화관', '해변']"
묵리해안포구,1,"['문화', '유적지', '관광', '역사', '유적', '포구', '해변', '화관']",1.0,"['포구', '해변']",1.0,"['화관', '해변']"
박성내,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
배령연대,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
법화사,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
북촌국민학교,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
불카분낭 (불타버린 나무),1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
산지항 옛터,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
삼밭구석 & 동광리4·3희생자위령비,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
서귀포의료원,1,['관광'],0.0,,0.0,
선흘1리,1,"['문화', '유적지', '역사', '유적']",0.0,,0.0,
송령이골,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
썬플라워의원,1,['관광'],0.0,,0.0,
아름다운피부과,1,['관광'],0.0,,0.0,
아침한의원 ,1,['관광'],0.0,,0.0,
약천사,1,"['문화', '관광', '화관']",0.0,,1.0,['화관']
엄바위장승,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
연미마을(오라리 방화사건 현장),1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
영남동,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
영모원,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
예술공간 이아,1,['카페'],1.0,['카페'],0.0,
예초리포구,1,"['문화', '유적지', '관광', '역사', '유적', '포구', '해변', '화관']",1.0,"['포구', '해변']",1.0,"['화관', '해변']"
오림반,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
오현단,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
우도 봉수대,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
원동,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
육시우영,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
이덕구 산전,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
이중섭거주지,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
이편한치과,1,['관광'],0.0,,0.0,
임문숙 가족 헛묘,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
제원한의원,1,['관광'],0.0,,0.0,
제주 삼양동 유적,1,"['문화', '유적지', '관광', '역사', '유적']",0.0,,0.0,
제주국제공항(정뜨르비행장),1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
제주농업학교 옛터,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
제주대학교병원,1,['관광'],0.0,,0.0,
제주시 충혼묘지 4·3추모비(박진경 추도비),1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
제주아세안홀,1,['문화'],0.0,,0.0,
제주아트센터,1,"['문화', '관광', '화관', '제주시']",0.0,,1.0,['화관']
제주우리병원,1,['관광'],0.0,,0.0,
제주중앙성당,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
제주한라병원,1,['관광'],0.0,,0.0,
조선한의원,1,['관광'],0.0,,0.0,
조일구락부 옛터,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
조천비석거리,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
조천중학원 옛터,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
종남마을,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
주정공장(동척회사) 옛터,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
중문리 신사터,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
중앙병원,1,['관광'],0.0,,0.0,
진아영 할머니 집터,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
터진목 & 성산면 4·3희생자 위령비,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
통일관,1,"['관광', '역사', '유적']",0.0,,0.0,
평대리불턱,1,"['문화', '유적지', '역사', '유적']",0.0,,0.0,
평수포구,1,"['문화', '유적지', '역사', '유적', '포구', '해변']",1.0,"['포구', '해변']",0.0,['해변']
한국건강관리협회제주특별자치도부,1,['관광'],0.0,,0.0,
한국병원,1,['관광'],0.0,,0.0,
한남의숙터,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
한모살 (표선백사장),1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
현의합장묘역,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
협자연대,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
화북비석거리,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
화북환해장성,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
법정사,1,"['유적지', '역사', '유적']",0.0,,0.0,
998서프 삼양,1,['제주시'],0.0,,0.0,
고내리 다락쉼터,1,['도로'],0.0,,0.0,
범서프,1,['제주시'],0.0,,0.0,
아일랜드 터프팅									,1,['제주시'],0.0,,0.0,
